delivery_id,region,stove_model,quantity,distance_km,delivery_time_days,promised_time_days,on_time,vehicle_type,month,quarter,year,delay_days,is_delayed,revenue
DEL01380,Homa Bay,SmartStove,1,306.3,5.6,6.0,True,Van,8,3,2024,0.0,False,4500
DEL01381,Kisumu,Jikokoa,1,324.4,7.2,6.0,True,Van,3,1,2026,1.2000000000000002,True,3500
DEL01382,Nakuru,EcoZoom,2,171.5,4.2,4.2,True,Van,3,1,2024,0.0,False,7800
DEL01383,Bungoma,Jikokoa,1,141.0,3.6,3.6,True,Van,10,4,2025,0.0,False,3500
DEL01384,Kilifi,EcoZoom,2,548.9,14.0,12.9,True,Van,6,2,2025,1.0999999999999996,True,7800
DEL01385,Kilifi,SmartStove,2,496.8,10.0,8.5,True,Van,11,4,2025,1.5,True,9000
DEL01386,Bungoma,KuniOx,10,217.4,5.1,3.9,True,Lorry,5,2,2025,1.1999999999999997,True,42000
DEL01387,Bungoma,MOTO,20,114.4,3.2,3.3,True,Lorry,9,3,2026,0.0,False,56000
DEL01388,Makueni,KuniOx,5,277.8,5.6,5.7,True,Van,2,1,2026,0.0,False,21000
DEL01389,Nairobi,KuniOx,2,19.1,0.7,0.5,True,Van,11,4,2025,0.19999999999999996,True,8400
DEL01390,Kisumu,KuniOx,10,310.0,5.9,5.6,True,Lorry,2,1,2026,0.3000000000000007,True,42000
DEL01391,Kiambu,MOTO,2,33.6,0.7,0.6,True,Van,3,1,2024,0.09999999999999998,True,5600
DEL01392,Mombasa,KuniOx,1,510.0,11.7,12.1,True,Van,6,2,2025,0.0,False,4200
DEL01393,Kilifi,KuniOx,2,511.9,9.6,9.4,True,Van,8,3,2024,0.1999999999999993,True,8400
DEL01394,Homa Bay,KuniOx,5,369.5,9.9,7.3,False,Van,12,4,2025,2.6000000000000005,True,21000
DEL01395,Homa Bay,SmartStove,2,325.0,5.8,5.6,True,Van,9,3,2024,0.20000000000000018,True,9000
DEL01396,Homa Bay,EcoZoom,1,251.7,7.5,6.0,True,Van,12,4,2025,1.5,True,3900
DEL01397,Mombasa,SmartStove,10,490.9,10.1,10.7,True,Lorry,7,3,2024,0.0,False,45000
DEL01398,Busia,SmartStove,2,192.9,5.9,5.2,True,Van,3,1,2025,0.7000000000000002,True,9000
DEL01399,Mombasa,KuniOx,1,457.6,15.6,12.5,True,Van,11,4,2024,3.0999999999999996,True,4200
DEL01400,Uasin Gishu,KuniOx,1,329.9,7.7,7.0,False,Van,9,3,2024,0.7000000000000002,True,4200
DEL01401,Kakamega,SmartStove,2,400.7,7.6,6.9,False,Van,9,3,2025,0.6999999999999993,True,9000
DEL01402,Kiambu,Jikokoa,20,15.7,0.3,0.3,True,Lorry,8,3,2026,0.0,False,70000
DEL01403,Bungoma,Jikokoa,2,182.8,4.0,4.4,True,Van,7,3,2024,0.0,False,7000
DEL01404,Kilifi,Jikokoa,2,511.3,13.4,9.0,True,Van,11,4,2024,4.4,True,7000
DEL01405,Nairobi,MOTO,10,11.8,0.4,0.3,True,Lorry,12,4,2024,0.10000000000000003,True,28000
DEL01406,Kisumu,MOTO,2,342.7,9.6,7.8,True,Van,4,2,2025,1.7999999999999998,True,5600
DEL01407,Uasin Gishu,SmartStove,10,302.5,10.3,7.6,True,Lorry,12,4,2026,2.700000000000001,True,45000
DEL01408,Busia,KuniOx,5,390.9,8.6,8.8,True,Van,10,4,2026,0.0,False,21000
DEL01409,Makueni,EcoZoom,1,341.9,8.3,9.0,True,Van,2,1,2024,0.0,False,3900
DEL01410,Bungoma,EcoZoom,2,149.3,3.5,3.6,True,Van,8,3,2025,0.0,False,7800
DEL01411,Bungoma,KuniOx,20,327.7,10.0,10.2,True,Lorry,10,4,2024,0.0,False,84000
DEL01412,Kitui,EcoZoom,5,298.7,9.5,7.4,True,Van,12,4,2024,2.0999999999999996,True,19500
DEL01413,Migori,SmartStove,2,222.8,7.5,6.0,True,Van,12,4,2025,1.5,True,9000
DEL01414,Kitui,Jikokoa,20,255.9,6.9,6.6,True,Lorry,2,1,2024,0.3000000000000007,True,70000
DEL01415,Bungoma,KuniOx,2,356.4,9.3,9.0,True,Van,11,4,2025,0.3000000000000007,True,8400
DEL01416,Bungoma,SmartStove,2,182.6,3.7,3.9,True,Van,6,2,2026,0.0,False,9000
DEL01417,Bungoma,MOTO,2,305.0,7.0,7.5,True,Van,6,2,2025,0.0,False,5600
DEL01418,Migori,SmartStove,5,245.4,6.1,6.4,True,Van,2,1,2024,0.0,False,22500
DEL01419,Makueni,MOTO,20,279.1,9.7,7.4,True,Lorry,11,4,2026,2.299999999999999,True,56000
DEL01420,Kilifi,KuniOx,1,535.7,11.7,11.1,True,Van,1,1,2026,0.5999999999999996,True,4200
DEL01421,Makueni,Jikokoa,2,167.0,5.0,3.9,True,Van,12,4,2024,1.1,True,7000
DEL01422,Meru,KuniOx,1,245.4,8.1,6.0,True,Van,12,4,2025,2.0999999999999996,True,4200
DEL01423,Kilifi,MOTO,2,523.5,14.9,12.5,True,Van,12,4,2025,2.4000000000000004,True,5600
DEL01424,Nakuru,SmartStove,2,150.9,3.7,3.3,True,Van,5,2,2025,0.40000000000000036,True,9000
DEL01425,Busia,Jikokoa,2,143.3,3.6,3.3,True,Van,6,2,2026,0.30000000000000027,True,7000
DEL01426,Busia,SmartStove,2,356.1,7.6,6.8,True,Van,4,2,2024,0.7999999999999998,True,9000
DEL01427,Bungoma,Jikokoa,5,331.8,6.1,6.3,True,Van,1,1,2024,0.0,False,17500
DEL01428,Kilifi,KuniOx,20,499.7,12.7,12.8,True,Lorry,10,4,2026,0.0,False,84000
DEL01429,Meru,MOTO,1,258.1,6.4,6.7,True,Van,8,3,2026,0.0,False,2800
DEL01430,Kisumu,MOTO,5,358.9,8.9,6.1,True,Van,12,4,2025,2.8000000000000007,True,14000
DEL01431,Uasin Gishu,MOTO,1,287.1,5.0,5.4,True,Van,7,3,2026,0.0,False,2800
DEL01432,Meru,MOTO,1,242.1,4.6,4.9,True,Van,8,3,2025,0.0,False,2800
DEL01433,Migori,Jikokoa,1,151.0,2.6,2.4,True,Van,10,4,2025,0.20000000000000018,True,3500
DEL01434,Kitui,EcoZoom,5,101.3,2.8,2.2,True,Van,11,4,2026,0.5999999999999996,True,19500
DEL01435,Kitui,MOTO,2,214.9,4.5,4.1,True,Van,9,3,2025,0.40000000000000036,True,5600
DEL01436,Uasin Gishu,EcoZoom,1,303.6,7.7,7.2,True,Van,8,3,2025,0.5,True,3900
DEL01437,Mombasa,MOTO,1,454.3,7.5,8.2,True,Van,7,3,2024,0.0,False,2800
DEL01438,Makueni,SmartStove,2,379.2,7.1,5.7,False,Van,12,4,2024,1.3999999999999995,True,9000
DEL01439,Homa Bay,MOTO,1,304.7,7.6,6.8,True,Van,4,2,2025,0.7999999999999998,True,2800
DEL01440,Uasin Gishu,EcoZoom,1,336.3,8.5,7.2,True,Van,12,4,2026,1.2999999999999998,True,3900
DEL01441,Meru,SmartStove,1,231.9,5.5,6.0,True,Van,2,1,2025,0.0,False,4500
DEL01442,Kisumu,SmartStove,5,352.2,7.8,8.2,True,Van,7,3,2025,0.0,False,22500
DEL01443,Meru,EcoZoom,2,237.9,4.0,4.2,True,Van,9,3,2024,0.0,False,7800
DEL01444,Bungoma,EcoZoom,5,182.1,3.3,3.5,True,Van,1,1,2025,0.0,False,19500
DEL01445,Makueni,MOTO,20,165.9,3.5,3.2,False,Lorry,10,4,2025,0.2999999999999998,True,56000
DEL01446,Uasin Gishu,MOTO,5,304.8,7.8,8.1,True,Van,1,1,2024,0.0,False,14000
DEL01447,Kiambu,SmartStove,1,41.3,1.4,1.0,True,Van,12,4,2025,0.3999999999999999,True,4500
DEL01448,Meru,EcoZoom,10,213.8,5.5,5.8,True,Lorry,10,4,2024,0.0,False,39000
DEL01449,Nairobi,MOTO,20,13.7,0.3,0.3,True,Lorry,2,1,2026,0.0,False,56000
DEL01450,Bungoma,Jikokoa,10,331.6,8.8,9.0,True,Lorry,7,3,2025,0.0,False,35000
DEL01451,Homa Bay,SmartStove,2,208.3,5.3,5.0,True,Van,7,3,2024,0.2999999999999998,True,9000
DEL01452,Nakuru,EcoZoom,1,123.0,2.7,2.2,True,Van,11,4,2025,0.5,True,3900
DEL01453,Makueni,KuniOx,1,101.8,2.7,2.5,True,Van,12,4,2024,0.20000000000000018,True,4200
DEL01454,Kilifi,EcoZoom,1,512.3,12.1,11.3,True,Van,8,3,2026,0.7999999999999989,True,3900
DEL01455,Mombasa,SmartStove,1,514.4,10.6,9.4,True,Van,12,4,2024,1.1999999999999993,True,4500
DEL01456,Kisumu,Jikokoa,2,356.7,10.0,7.9,True,Van,3,1,2025,2.0999999999999996,True,7000
DEL01457,Nakuru,SmartStove,1,132.8,2.9,2.8,True,Van,6,2,2025,0.10000000000000009,True,4500
DEL01458,Meru,SmartStove,2,234.8,4.9,4.3,True,Van,4,2,2025,0.6000000000000005,True,9000
DEL01459,Kitui,SmartStove,5,176.8,5.1,4.5,True,Van,5,2,2026,0.5999999999999996,True,22500
DEL01460,Kilifi,SmartStove,5,544.1,9.3,9.2,True,Van,10,4,2026,0.10000000000000142,True,22500
DEL01461,Meru,MOTO,2,217.2,6.6,4.9,True,Van,11,4,2025,1.6999999999999993,True,5600
DEL01462,Kilifi,KuniOx,1,503.6,16.3,12.4,True,Van,3,1,2025,3.9000000000000004,True,4200
DEL01463,Bungoma,EcoZoom,20,397.9,12.0,10.0,True,Lorry,5,2,2026,2.0,True,78000
DEL01464,Kilifi,MOTO,2,494.0,10.1,8.9,True,Van,4,2,2024,1.1999999999999993,True,5600
DEL01465,Meru,MOTO,2,225.1,4.2,3.9,True,Van,10,4,2025,0.30000000000000027,True,5600
DEL01466,Kakamega,SmartStove,5,353.3,6.7,6.3,True,Van,1,1,2025,0.40000000000000036,True,22500
DEL01467,Kakamega,KuniOx,1,410.2,10.7,8.9,True,Van,4,2,2025,1.799999999999999,True,4200
DEL01468,Nakuru,SmartStove,5,151.2,3.4,3.2,True,Van,7,3,2025,0.19999999999999973,True,22500
DEL01469,Migori,KuniOx,10,152.5,4.1,4.3,True,Lorry,1,1,2025,0.0,False,42000
DEL01470,Homa Bay,KuniOx,10,130.2,2.5,2.5,True,Lorry,6,2,2024,0.0,False,42000
DEL01471,Nairobi,SmartStove,5,14.6,0.3,0.2,False,Van,12,4,2025,0.09999999999999998,True,22500
DEL01472,Kitui,Jikokoa,2,189.2,3.8,3.1,True,Van,12,4,2025,0.6999999999999997,True,7000
DEL01473,Mombasa,KuniOx,1,452.0,12.9,11.6,True,Van,3,1,2025,1.3000000000000007,True,4200
DEL01474,Bungoma,SmartStove,5,236.0,5.1,4.5,True,Van,4,2,2026,0.5999999999999996,True,22500
DEL01475,Kakamega,EcoZoom,5,383.7,9.8,9.4,True,Van,7,3,2025,0.40000000000000036,True,19500
DEL01476,Makueni,EcoZoom,1,296.6,4.9,4.8,True,Van,9,3,2025,0.10000000000000053,True,3900
DEL01477,Meru,SmartStove,1,237.6,5.9,4.6,True,Van,11,4,2025,1.3000000000000007,True,4500
DEL01478,Busia,KuniOx,1,100.7,1.8,1.5,True,Van,5,2,2024,0.30000000000000004,True,4200
DEL01479,Nakuru,SmartStove,1,157.9,4.0,3.6,True,Van,2,1,2025,0.3999999999999999,True,4500
DEL01480,Bungoma,EcoZoom,2,169.8,4.4,4.8,True,Van,10,4,2026,0.0,False,7800
DEL01481,Machakos,MOTO,2,55.5,1.7,1.3,False,Van,3,1,2025,0.3999999999999999,True,5600
DEL01482,Kisumu,Jikokoa,20,334.8,11.2,10.8,True,Lorry,5,2,2025,0.3999999999999986,True,70000
DEL01483,Machakos,SmartStove,5,54.8,1.2,1.3,True,Van,2,1,2024,0.0,False,22500
DEL01484,Kilifi,KuniOx,1,524.6,12.5,12.0,True,Van,1,1,2024,0.5,True,4200
DEL01485,Bungoma,EcoZoom,20,259.6,7.5,8.2,True,Lorry,2,1,2025,0.0,False,78000
DEL01486,Migori,SmartStove,10,374.4,8.5,7.6,False,Lorry,2,1,2024,0.9000000000000004,True,45000
DEL01487,Nakuru,KuniOx,5,168.2,4.2,3.5,True,Van,3,1,2025,0.7000000000000002,True,21000
DEL01488,Uasin Gishu,EcoZoom,1,328.8,8.3,8.4,True,Van,1,1,2024,0.0,False,3900
DEL01489,Kitui,SmartStove,1,290.3,6.5,5.4,True,Van,4,2,2024,1.0999999999999996,True,4500
DEL01490,Migori,Jikokoa,50,264.3,7.2,7.0,True,Truck,6,2,2024,0.20000000000000018,True,175000
DEL01491,Meru,SmartStove,1,224.2,5.7,5.7,True,Van,9,3,2025,0.0,False,4500
DEL01492,Kitui,EcoZoom,5,114.3,2.7,2.7,True,Van,10,4,2024,0.0,False,19500
DEL01493,Kisumu,SmartStove,5,349.0,7.5,7.3,True,Van,7,3,2024,0.20000000000000018,True,22500
DEL01494,Nairobi,MOTO,2,28.0,0.6,0.6,True,Van,8,3,2024,0.0,False,5600
DEL01495,Nakuru,KuniOx,2,144.7,3.4,3.2,True,Van,2,1,2026,0.19999999999999973,True,8400
DEL01496,Mombasa,SmartStove,1,471.6,9.0,8.3,True,Van,3,1,2026,0.6999999999999993,True,4500
DEL01497,Homa Bay,Jikokoa,20,141.8,5.0,4.6,True,Lorry,5,2,2024,0.40000000000000036,True,70000
DEL01498,Mombasa,KuniOx,20,474.8,11.6,10.7,True,Lorry,4,2,2025,0.9000000000000004,True,84000
DEL01499,Meru,Jikokoa,5,201.3,3.6,3.3,True,Van,1,1,2024,0.30000000000000027,True,17500
DEL01500,Kitui,MOTO,1,284.4,6.5,6.3,True,Van,8,3,2024,0.20000000000000018,True,2800
DEL01501,Kakamega,EcoZoom,1,378.8,8.5,7.4,True,Van,12,4,2024,1.0999999999999996,True,3900
DEL01502,Homa Bay,Jikokoa,1,118.7,2.7,2.4,True,Van,11,4,2025,0.30000000000000027,True,3500
DEL01503,Kitui,MOTO,1,166.0,3.0,2.8,True,Van,9,3,2026,0.20000000000000018,True,2800
DEL01504,Machakos,SmartStove,1,41.6,0.8,0.9,True,Van,7,3,2025,0.0,False,4500
DEL01505,Kakamega,MOTO,1,392.0,12.9,9.6,True,Van,11,4,2026,3.3000000000000007,True,2800
DEL01506,Meru,EcoZoom,2,245.1,5.9,5.9,True,Van,4,2,2026,0.0,False,7800
DEL01507,Kitui,KuniOx,2,151.6,4.8,3.6,True,Van,11,4,2025,1.1999999999999997,True,8400
DEL01508,Nairobi,KuniOx,1,6.5,0.2,0.1,False,Van,3,1,2026,0.1,True,4200
DEL01509,Makueni,MOTO,5,289.1,7.4,5.9,True,Van,5,2,2025,1.5,True,14000
DEL01510,Kilifi,EcoZoom,1,488.3,12.4,12.5,True,Van,5,2,2026,0.0,False,3900
DEL01511,Kakamega,Jikokoa,2,391.2,7.4,7.1,True,Van,9,3,2024,0.3000000000000007,True,7000
DEL01512,Bungoma,SmartStove,2,173.9,4.5,4.3,True,Van,2,1,2024,0.20000000000000018,True,9000
DEL01513,Homa Bay,EcoZoom,1,395.8,11.9,9.2,True,Van,12,4,2026,2.700000000000001,True,3900
DEL01514,Mombasa,SmartStove,20,515.2,10.2,10.4,True,Lorry,7,3,2025,0.0,False,90000
DEL01515,Kakamega,MOTO,1,416.4,9.2,9.0,True,Van,7,3,2025,0.1999999999999993,True,2800
DEL01516,Busia,MOTO,5,165.0,4.3,3.6,True,Van,12,4,2025,0.6999999999999997,True,14000
DEL01517,Bungoma,KuniOx,2,269.6,7.0,6.8,True,Van,7,3,2025,0.20000000000000018,True,8400
DEL01518,Busia,KuniOx,1,218.5,4.2,4.0,True,Van,4,2,2024,0.20000000000000018,True,4200
DEL01519,Machakos,EcoZoom,1,71.7,1.8,1.7,True,Van,1,1,2024,0.10000000000000009,True,3900
DEL01520,Mombasa,MOTO,2,493.9,13.0,10.8,True,Van,11,4,2024,2.1999999999999993,True,5600
DEL01521,Mombasa,Jikokoa,1,457.8,8.7,8.3,True,Van,7,3,2025,0.3999999999999986,True,3500
DEL01522,Kitui,EcoZoom,2,173.4,3.3,3.6,True,Van,8,3,2024,0.0,False,7800
DEL01523,Busia,Jikokoa,5,257.9,4.8,4.9,True,Van,8,3,2026,0.0,False,17500
DEL01524,Migori,EcoZoom,1,187.9,4.3,3.4,True,Van,11,4,2025,0.8999999999999999,True,3900
DEL01525,Kisumu,MOTO,1,354.4,7.1,7.7,True,Van,1,1,2025,0.0,False,2800
DEL01526,Migori,KuniOx,1,229.9,5.2,4.0,True,Van,11,4,2025,1.2000000000000002,True,4200
DEL01527,Meru,SmartStove,1,224.9,5.7,6.0,True,Van,6,2,2026,0.0,False,4500
DEL01528,Homa Bay,EcoZoom,10,308.3,9.7,7.8,True,Lorry,5,2,2025,1.8999999999999995,True,39000
DEL01529,Meru,KuniOx,2,244.2,4.6,4.2,True,Van,4,2,2024,0.39999999999999947,True,8400
DEL01530,Kakamega,SmartStove,1,367.1,7.3,7.2,True,Van,2,1,2024,0.09999999999999964,True,4500
DEL01531,Uasin Gishu,SmartStove,2,280.3,7.3,7.9,True,Van,8,3,2024,0.0,False,9000
DEL01532,Homa Bay,MOTO,10,322.4,6.5,7.1,True,Lorry,7,3,2025,0.0,False,28000
DEL01533,Kisumu,Jikokoa,1,302.1,7.6,7.0,True,Van,10,4,2025,0.5999999999999996,True,3500
DEL01534,Nairobi,SmartStove,1,7.4,0.2,0.2,True,Van,1,1,2025,0.0,False,4500
DEL01535,Homa Bay,KuniOx,20,363.9,11.5,9.4,True,Lorry,3,1,2025,2.0999999999999996,True,84000
DEL01536,Nakuru,SmartStove,2,149.5,3.5,3.6,True,Van,8,3,2026,0.0,False,9000
DEL01537,Makueni,SmartStove,5,232.7,5.5,5.5,True,Van,10,4,2026,0.0,False,22500
DEL01538,Meru,SmartStove,2,246.7,5.2,5.5,True,Van,6,2,2025,0.0,False,9000
DEL01539,Machakos,MOTO,1,51.1,1.4,1.1,True,Van,3,1,2025,0.2999999999999998,True,2800
DEL01540,Migori,KuniOx,1,273.2,5.6,5.1,True,Van,5,2,2025,0.5,True,4200
DEL01541,Meru,KuniOx,1,225.1,5.2,5.2,True,Van,10,4,2024,0.0,False,4200
DEL01542,Nakuru,EcoZoom,10,150.7,4.3,4.2,True,Lorry,10,4,2025,0.09999999999999964,True,39000
DEL01543,Bungoma,SmartStove,1,365.6,8.0,5.9,True,Van,12,4,2024,2.0999999999999996,True,4500
DEL01544,Uasin Gishu,KuniOx,10,325.9,8.7,9.0,True,Lorry,7,3,2025,0.0,False,42000
DEL01545,Kisumu,KuniOx,1,349.6,7.8,7.1,False,Van,2,1,2024,0.7000000000000002,True,4200
DEL01546,Kisumu,EcoZoom,1,318.1,7.2,7.4,True,Van,1,1,2024,0.0,False,3900
DEL01547,Kiambu,EcoZoom,2,26.6,0.6,0.7,True,Van,9,3,2026,0.0,False,7800
DEL01548,Kakamega,KuniOx,1,359.4,9.8,7.1,False,Van,5,2,2024,2.700000000000001,True,4200
DEL01549,Kisumu,EcoZoom,1,315.0,6.3,5.3,True,Van,12,4,2024,1.0,True,3900
DEL01550,Machakos,SmartStove,2,72.2,1.4,1.4,True,Van,1,1,2025,0.0,False,9000
DEL01551,Kiambu,EcoZoom,5,39.5,0.8,0.8,True,Van,12,4,2025,0.0,False,19500
DEL01552,Kisumu,KuniOx,5,314.2,7.6,6.8,True,Van,3,1,2026,0.7999999999999998,True,21000
DEL01553,Machakos,KuniOx,2,55.4,1.8,1.3,True,Van,11,4,2025,0.5,True,8400
DEL01554,Nairobi,Jikokoa,1,17.1,0.3,0.3,True,Van,9,3,2025,0.0,False,3500
DEL01555,Kiambu,Jikokoa,1,16.3,0.3,0.3,True,Van,1,1,2024,0.0,False,3500
DEL01556,Kisumu,SmartStove,10,329.4,6.8,6.9,True,Lorry,7,3,2025,0.0,False,45000
DEL01557,Bungoma,EcoZoom,20,177.3,5.8,5.4,True,Lorry,11,4,2024,0.39999999999999947,True,78000
DEL01558,Bungoma,MOTO,1,169.5,5.0,3.8,True,Van,11,4,2026,1.2000000000000002,True,2800
DEL01559,Nakuru,Jikokoa,1,144.3,3.0,3.1,True,Van,6,2,2024,0.0,False,3500
DEL01560,Kiambu,SmartStove,2,43.9,1.1,1.1,True,Van,1,1,2025,0.0,False,9000
DEL01561,Busia,MOTO,50,364.7,11.6,9.4,True,Truck,12,4,2025,2.1999999999999993,True,140000
DEL01562,Kakamega,MOTO,2,417.9,11.3,7.7,True,Van,12,4,2026,3.6000000000000005,True,5600
DEL01563,Mombasa,Jikokoa,1,469.4,12.6,10.1,True,Van,11,4,2024,2.5,True,3500
DEL01564,Bungoma,SmartStove,1,332.3,7.8,6.8,True,Van,11,4,2026,1.0,True,4500
DEL01565,Busia,Jikokoa,50,341.1,8.5,8.4,True,Truck,1,1,2024,0.09999999999999964,True,175000
DEL01566,Nakuru,EcoZoom,50,143.8,3.7,3.7,True,Truck,7,3,2025,0.0,False,195000
DEL01567,Kilifi,SmartStove,2,491.9,8.7,8.2,True,Van,9,3,2024,0.5,True,9000
DEL01568,Migori,KuniOx,20,238.6,8.2,7.4,True,Lorry,12,4,2026,0.7999999999999989,True,84000
DEL01569,Uasin Gishu,KuniOx,1,322.0,5.6,5.7,True,Van,2,1,2025,0.0,False,4200
DEL01570,Homa Bay,Jikokoa,20,135.0,4.1,3.5,True,Lorry,4,2,2026,0.5999999999999996,True,70000
DEL01571,Bungoma,SmartStove,2,399.2,9.1,8.3,False,Van,9,3,2025,0.7999999999999989,True,9000
DEL01572,Kakamega,Jikokoa,1,415.6,12.9,10.6,True,Van,5,2,2025,2.3000000000000007,True,3500
DEL01573,Meru,Jikokoa,10,244.2,7.0,7.0,True,Lorry,4,2,2024,0.0,False,35000
DEL01574,Makueni,Jikokoa,2,286.4,5.4,5.3,True,Van,1,1,2024,0.10000000000000053,True,7000
DEL01575,Nakuru,EcoZoom,1,158.1,3.1,2.9,True,Van,3,1,2025,0.20000000000000018,True,3900
DEL01576,Uasin Gishu,MOTO,1,302.2,6.5,6.6,True,Van,10,4,2025,0.0,False,2800
DEL01577,Migori,EcoZoom,5,361.1,8.0,8.8,True,Van,1,1,2025,0.0,False,19500
DEL01578,Nairobi,KuniOx,10,23.4,0.7,0.6,True,Lorry,3,1,2024,0.09999999999999998,True,42000
DEL01579,Kilifi,KuniOx,1,494.4,11.5,11.4,True,Van,9,3,2025,0.09999999999999964,True,4200
DEL01580,Migori,EcoZoom,2,140.6,3.5,3.2,True,Van,3,1,2026,0.2999999999999998,True,7800
DEL01581,Homa Bay,EcoZoom,2,132.5,3.9,3.2,True,Van,3,1,2026,0.6999999999999997,True,7800
DEL01582,Makueni,Jikokoa,2,386.2,8.8,8.7,True,Van,7,3,2024,0.10000000000000142,True,7000
DEL01583,Meru,SmartStove,2,243.1,4.7,3.9,True,Van,5,2,2025,0.8000000000000003,True,9000
DEL01584,Kakamega,SmartStove,5,352.2,7.4,7.2,True,Van,8,3,2025,0.20000000000000018,True,22500
DEL01585,Mombasa,EcoZoom,1,486.6,10.5,9.5,False,Van,9,3,2024,1.0,True,3900
DEL01586,Kakamega,Jikokoa,5,414.2,11.5,8.5,True,Van,3,1,2025,3.0,True,17500
DEL01587,Homa Bay,MOTO,5,235.7,5.8,4.4,True,Van,11,4,2025,1.3999999999999995,True,14000
DEL01588,Kitui,KuniOx,1,256.4,6.5,6.1,True,Van,4,2,2025,0.40000000000000036,True,4200
DEL01589,Homa Bay,MOTO,1,120.2,2.3,2.3,True,Van,2,1,2024,0.0,False,2800
DEL01590,Kilifi,EcoZoom,2,493.9,9.3,9.4,True,Van,7,3,2026,0.0,False,7800
DEL01591,Meru,KuniOx,1,230.6,5.4,5.1,True,Van,7,3,2024,0.3000000000000007,True,4200
DEL01592,Kitui,SmartStove,1,298.8,7.1,6.7,True,Van,8,3,2024,0.39999999999999947,True,4500
DEL01593,Kitui,MOTO,1,130.9,2.8,2.9,True,Van,2,1,2026,0.0,False,2800
DEL01594,Nairobi,SmartStove,1,24.5,0.8,0.6,True,Van,12,4,2026,0.20000000000000007,True,4500
DEL01595,Kilifi,KuniOx,1,480.8,11.8,11.8,True,Van,7,3,2025,0.0,False,4200
DEL01596,Bungoma,EcoZoom,5,169.9,4.2,3.4,True,Van,11,4,2025,0.8000000000000003,True,19500
DEL01597,Nakuru,Jikokoa,10,168.7,3.9,3.1,True,Lorry,4,2,2025,0.7999999999999998,True,35000
DEL01598,Kiambu,MOTO,1,39.5,1.0,0.9,True,Van,5,2,2024,0.09999999999999998,True,2800
DEL01599,Nakuru,SmartStove,20,171.0,5.1,5.2,True,Lorry,3,1,2024,0.0,False,90000
DEL01600,Kisumu,SmartStove,1,301.4,7.0,6.3,False,Van,10,4,2025,0.7000000000000002,True,4500
DEL01601,Kilifi,SmartStove,50,547.1,22.2,16.4,True,Truck,11,4,2026,5.800000000000001,True,225000
DEL01602,Uasin Gishu,EcoZoom,1,293.6,6.4,5.1,True,Van,5,2,2024,1.3000000000000007,True,3900
DEL01603,Migori,MOTO,1,324.0,8.6,7.6,True,Van,4,2,2026,1.0,True,2800
DEL01604,Machakos,EcoZoom,1,69.5,1.6,1.7,True,Van,10,4,2025,0.0,False,3900
DEL01605,Busia,Jikokoa,5,121.9,2.4,2.2,True,Van,6,2,2025,0.19999999999999973,True,17500
DEL01606,Kilifi,SmartStove,1,494.6,10.9,10.4,True,Van,6,2,2026,0.5,True,4500
DEL01607,Kitui,KuniOx,1,317.1,9.6,7.4,True,Van,12,4,2026,2.1999999999999993,True,4200
DEL01608,Kakamega,SmartStove,10,371.3,7.8,7.9,True,Lorry,10,4,2025,0.0,False,45000
DEL01609,Kakamega,EcoZoom,2,365.5,9.1,8.6,True,Van,11,4,2025,0.5,True,7800
DEL01610,Migori,SmartStove,10,184.3,4.0,3.4,True,Lorry,12,4,2026,0.6000000000000001,True,45000
DEL01611,Makueni,EcoZoom,5,223.0,6.2,4.8,False,Van,3,1,2024,1.4000000000000004,True,19500
DEL01612,Machakos,SmartStove,1,49.1,1.0,0.9,False,Van,2,1,2024,0.09999999999999998,True,4500
DEL01613,Kakamega,EcoZoom,1,416.7,13.7,10.3,True,Van,12,4,2025,3.3999999999999986,True,3900
DEL01614,Bungoma,EcoZoom,1,263.2,4.8,4.9,True,Van,7,3,2024,0.0,False,3900
DEL01615,Nakuru,SmartStove,20,157.3,4.7,4.4,True,Lorry,10,4,2024,0.2999999999999998,True,90000
DEL01616,Machakos,KuniOx,2,64.0,1.3,1.2,True,Van,4,2,2025,0.10000000000000009,True,8400
DEL01617,Kisumu,SmartStove,50,319.3,12.5,10.7,True,Truck,5,2,2025,1.8000000000000007,True,225000
DEL01618,Meru,Jikokoa,10,248.2,4.8,4.9,True,Lorry,9,3,2026,0.0,False,35000
DEL01619,Migori,MOTO,50,120.6,4.1,4.5,True,Truck,6,2,2025,0.0,False,140000
DEL01620,Nairobi,SmartStove,1,26.8,0.5,0.6,True,Van,10,4,2025,0.0,False,4500
DEL01621,Bungoma,EcoZoom,1,193.1,4.7,3.9,True,Van,3,1,2025,0.8000000000000003,True,3900
DEL01622,Homa Bay,Jikokoa,10,157.7,3.2,2.9,False,Lorry,6,2,2025,0.30000000000000027,True,35000
DEL01623,Kilifi,KuniOx,1,537.8,14.9,13.7,True,Van,4,2,2024,1.200000000000001,True,4200
DEL01624,Mombasa,SmartStove,1,472.9,13.2,11.7,True,Van,5,2,2026,1.5,True,4500
DEL01625,Kilifi,EcoZoom,20,514.4,18.9,12.9,True,Lorry,12,4,2026,5.999999999999998,True,78000
DEL01626,Uasin Gishu,EcoZoom,5,320.2,6.3,6.1,True,Van,11,4,2025,0.20000000000000018,True,19500
DEL01627,Kilifi,MOTO,50,522.5,18.3,14.2,True,Truck,5,2,2025,4.100000000000001,True,140000
